Tipo	Departamento	Titulo	Objetivo	Dominant_Topic	Dominant_Words
Administrativos	AREQUIPA	Ejecución de la obra: Mejoramiento de los servicios recreativos en la Mz. M, Lote 1 del pueblo joven César Vallejo, distrito de Paucarpata - Arequipa - Arequipa	Mejoramiento de los servicios recreativos en la Mz. M, Lote 1 del pueblo joven César Vallejo, distrito de Paucarpata - Arequipa - Arequipa, se ejecutó en el plazo establecido en las estipulaciones contractuales y normativa aplicable. Periodo: 1 de noviembre de 2017 al 30 de noviembre de 2018.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Ejecución, recepción y liquidación de la obra: Mejoramiento de la infraestructura peatonal de la urbanización San Martín de Socabaya zona A, zona B y zona C, distrito de Socabaya - Arequipa - Arequipa II etapa: zona B	mejoramiento de la infraestructura peatonal de la urbanización San Martín de Socabaya zona A, zona B y zona C, distrito de Socabaya - Arequipa - Arequipa II etapa: zona B, se realizaron en observancia a la normativa aplicable, disposiciones internas y estipulaciones contractuales. Periodo: 23 de setiembre de 2016 al 20 de abril de 2018.	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Administrativos	AREQUIPA	Ejecución de la obra: Mejoramiento y ampliación de la vía interconectora de los Asentamientos Humanos Patasagua Alto, Alto San José, Santa Rita y Santa Teresa del distrito de Tiabaya - Arequipa - Arequipa - I Etapa	"Mejoramiento y ampliación de la vía interconectora de los Asentamientos Humanos Patasagua Alto, Alto San José, Santa Rita y Santa Teresa del Distrito de Tiabaya - Arequipa - Arequipa - I Etapa", se efectuó acorde a lo establecido en la normativa de contrataciones aplicable, estipulaciones contractuales y disposiciones internas. Periodo: 1 de julio de 2016 al 31 de octubre de 2017	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Administrativos	AREQUIPA	Otorgamiento de vales de consumo de alimentos para los trabajadores de la Municipalidad Distrital de Paucarpata	Determinar si el otorgamiento de vales de consumo de alimentos para los trabajadores de la Municipalidad Distrital de Paucarpata, se realizó de acuerdo a la normativa aplicable. Periodo: 3 de diciembre de 2018 al 31 de octubre de 2019	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Mejoramiento del sistema de agua potable y alcantarillado, Centro Poblado Ispacas- Chaupi, en el distrito de Yanaquihua, Condesuyos, Arequipa	Determinar si la ejecución y recepción de la obra mejoramiento del sistema de agua potable y alcantarillado, centro poblado Ispacas- Chaupi, en el distrito de Yanaquihua, Condesuyos, Arequipa, se efectuó en cumplimiento con las disposiciones internas, estipulaciones contractuales y conforme a la normativa vigente. Periodo: 21 de marzo de 2017 al 30 de setiembre de 2018	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Administrativos	AREQUIPA	Ampliaciones de plazo en la obra: Mejoramiento y ampliación de la semaforización y señalización vial, en las vías principales del distrito de Cerro Colorado	Mejoramiento y ampliación de la semaforización y señalización vial en las vías principales del distrito de Cerro Colorado, Arequipa, Arequipa, se ha ejecutado en conformidad a lo establecido en la normativa legal vigente y estipulaciones contractuales. Período: 18 de julio de 2013 al 1 de julio de 2019	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Obra: Mejoramiento del minicomplejo deportivo en la asociación urbanizadora José Luis Bustamante y Rivero sector VIII, distrito de Cerro Colorado, Arequipa, Arequipa.	Mejoramiento del minicomplejo deportivo en la asociación urbanizadora José Luis Bustamante y Rivero sector VIII, distrito de Cerro Colorado, Arequipa, Arequipa, se realizó dentro del marco de la normativa legal aplicable vigente y objetivos institucionales. Periodo: 26 de junio de 2013 al 30 de diciembre de 2015	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Elaboración del expediente técnico del proyecto: Creación de pontones en las Vías Vecinales AR-817 - AR-820 del sector de Quealaque, distrito de Mejía, provincia de Islay, región de Arequipa	Determinar si la ejecución del servicio de consultoría para la elaboración del expediente técnico de la obra "Creación de Pontones en las Vías Vecinales AR-817- AR-820 del sector Quealaque, distrito de Mejía, provincia de Islay, región de Arequipa", se efectuó en cumplimiento de los términos de referencia establecidos y conforme a la normativa legal vigente. Periodo: 19 setiembre al 31 de diciembre de 2017	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Servicio de Control Específico a hechos con presunta irregularidad a Municipalidad Distrital de Cerro Colorado: "Proceso de contratación a la adquisición de alza contenedores para la Gerencia de Servicios a la Ciudad y Ambiente"	Determinar si el proceso de contratación para la adquisición de alzacontenedores se realizó dentro del marco de la normativa legal aplicable vigente, estipulaciones contractuales y objetivos institucionales. Período: 12 de febrero al 7 de agosto de 2019	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Contrataciones para la construcción de pases de agua de la obra "Mejoramiento y ampliación de la vía litoral de playas entre el distrito de Punta de Bombón y el centro poblado de Bombón, Islay Arequipa"	Adjudicaciones Simplificadas N° 11, 12 y 15-2018- MDPB, convocados en relación a las partidas para la construcción de pases de agua de la obra: "Mejoramiento y ampliación de la vía litoral de playas de la punta de bombón entre el distrito de la Punta de Bombón y el centro poblado de Bombón, distrito de la Punta de Bombón, provincia de Islay, Arequipa", se realizaron y ejecutaron de acuerdo a lo establecido en el expediente técnico, estipulaciones contractuales y normativa aplicable vigente. Periodo: 29 de agosto de 2018 al 17 de junio de 2019	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
Administrativos	AREQUIPA	Otorgamiento de vales de consumo de alimentos para trabajadores de la Municipalidad Distrital de Paucarpata para el periodo 2018	Determinar si el otorgamiento de vales de consumo de alimentos a trabajadores de la Municipalidad Distrital de Paucarpata para el período 2018, se realizó de acuerdo a la normativa legal aplicable. Periodo: 1 de junio de 2018 al 30 de agosto de 2019	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Auditoría de Cumplimiento: "Planos de expediente técnico y mayores metrados ejecutados en la obra: construcción y mejoramiento de la infraestructura peatonal y ornato público en las vías de Arequipa, Bolognesi, Choquehuanca, Francisco Pizarro, Mariano Melgar, Miguel Grau del centro poblado Semi Rural Pachacútec, distrito de Cerro Colorado - Arequipa - Arequipa"	Determinar que el expediente técnico de adicional con deductivo y metrados ejecutados en la obra construcción y mejoramiento de la infraestructura peatonal y ornato público en las vías Arequipa, Bolognesi, Choquehuanca, Francisco Pizarro, Mariano Melgar, Miguel Grau del Centro Poblado Semi Rural Pachacútec, se hayan realizado de acuerdo a las disposiciones legales vigentes y estipulaciones contractuales. Período: 1 de enero al 31 de diciembre de 2017	23	0.101*"obra" + 0.019*"publica" + 0.017*"informe" + 0.017*"tecnico" + 0.014*"construccion" + 0.014*"gerente" + 0.013*"entidad" + 0.012*"mejoramiento" + 0.012*"adicional" + 0.012*"expediente"
Administrativos	AREQUIPA	Obra: Mejoramiento de la Bocatoma y Canal Principal de Huancarqui, distrito de Huancarqui - Castilla - Arequipa	Determinar si la elaboración y aprobación del expediente técnico; así como, la ejecución de la obra Mejoramiento de la Bocatoma y Canal Principal de Huancarqui, de la Municipalidad Distrital de Huancarqui, provincia de Castilla y departamento de Arequipa; se han realizado cumpliendo con las disposiciones establecidas en la normativa aplicable y estipulaciones contractuales que lo regula. Periodo: 5 de abril de 2018 al 4 de octubre de 2019	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Pago por concepto de gratificaciones y liquidación de aguinaldos a alcaldes y gerente municipal en los periodos 2014 a 2018	Establecer si los pagos efectuados a los alcaldes y gerente municipal en el período 2014-2018, por concepto de gratificaciones y liquidación de aguinaldos, de julio y diciembre se ejecutaron en el marco de la normativa aplicable. Periodo: 1 de julio de 2014 al 31 de diciembre de 2018	21	0.028*"control" + 0.025*"entidad" + 0.022*"informe" + 0.020*"municipalidad" + 0.019*"distrital" + 0.015*"hecho" + 0.015*"posterior" + 0.014*"funcionario" + 0.013*"uso" + 0.012*"articulo"
Administrativos	AREQUIPA	Auditoría de cumplimiento: Obra: mejoramiento de calles mediante pavimentación de vías de construcción de veredas en el APVIS Benigno Ballón Farfán II etapa, distrito de Cerro Colorado - Arequipa	Determinar si el proceso de selección y ejecución contractual de la obra "Mejoramiento de calles mediante la pavimentación de vías de construcción de veredas en el APVIS Benigno Ballón Farfán (II etapa)", se realizaron considerando las bases, el contrato y la normativa aplicable. Período: 1 de enero de 2014 al 31 de diciembre de 2016	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	AREQUIPA	Formulación y ejecución del Proyecto de Inversión Pública Creación de los servicios deportivos y recreativos en la urbanización Sol y Luna, distrito de José Luis Bustamante y Rivero - Arequipa - Arequipa	Determinar si el proceso de declaratoria de viabilidad del Proyecto de Inversión Pública Creación de los servicios deportivos y recreativos en la urbanización Sol y Luna, distrito de José Luis Bustamante y Rivero - Arequipa - Arequipa; así como, la elaboración de su expediente técnico y los gastos realizados por la	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Procesos de contratación para la construcción de pozo tubular para complementar el riego en época de déficit en el distrito de Punta de Bombón, provincia de Islay, región Arequipa	Construcción de pozo tubular para complementar el riego en época de déficit, conforme a los estudios preliminares elaborados por la junta de usuarios, autorizados por la Autoridad Nacional del Agua y la Administración Local de Agua Tambo - Alto Tambo, distrito de la Punta de Bombón, provincia Islay, región Arequipa, cumplieron su finalidad contractual y se realizaron en el marco de la normativa aplicable y con los criterios de eficacia, eficiencia, economía y transparencia.	9	0.056*"control" + 0.042*"informe" + 0.028*"posterior" + 0.028*"municipalidad" + 0.024*"hecho" + 0.023*"distrital" + 0.020*"servicio" + 0.017*"entidad" + 0.016*"especifico" + 0.015*"publico"
Administrativos	AREQUIPA	Auditoría de cumplimiento: Proceso de contratación de ejecución de la obra: creación del mercado de abastos del distrito de Majes - Caylloma - Arequipa	Determinar si el proceso de contratación para la ejecución y supervisión de la obra "Creación del Mercado de Abastos del Distrito de Majes - Caylloma - Arequipa" se realizó de acuerdo a la normativa aplicable, estipulaciones contractuales y disposiciones internas. Período: 14 de mayo de 2015 al 6 de febrero de 2017	28	0.039*"informe" + 0.023*"funcionario" + 0.023*"control" + 0.022*"disponer" + 0.020*"entidad" + 0.015*"municipalidad" + 0.014*"posterior" + 0.013*"adm" + 0.013*"servicio" + 0.013*"distrital"
Administrativos	AREQUIPA	Aprobación del Adicional de Obra y Deductivo Vinculante N° 2, Ampliaciones de Plazo Nº 2 y 3 y Valorizaciones Aprobadas y Pagadas Durante la Ejecución de Obra: "Creación de la Piscina Municipal en el Pueblo Joven Upis del Carmen, distrito de Uchumayo, provincia de Arequipa"	Determinar si la contratista cumplió con el plazo contractual; asimismo, si la aprobación del adicional de obra, deductivo vinculante N° 2, ampliaciones de plazo Nº 2 y 3 y valorizaciones aprobadas y pagadas durante la ejecución de Obra: Creación de la Piscina Municipal en el Pueblo Joven Upis del Carmen, distrito de Uchumayo, provincia de Arequipa; se desarrollaron según lo establecido en la normativa aplicable y términos contractuales.	23	0.101*"obra" + 0.019*"publica" + 0.017*"informe" + 0.017*"tecnico" + 0.014*"construccion" + 0.014*"gerente" + 0.013*"entidad" + 0.012*"mejoramiento" + 0.012*"adicional" + 0.012*"expediente"
Administrativos	AREQUIPA	Equipamiento de la obra: Mejoramiento del servicio educativo de la institución educativa Nº 40086 del pueblo joven Patasagua, distrito de Tiabaya - Arequipa - Arequipa	Determinar si la recepción, conformidad y pago por equipamiento de la obra - Mejoramiento del servicio educativo de la institución educativa n.° 40086 del Pueblo Joven Patasagua, distrito de Tiabaya- Arequipa- Arequipa, se realizaron conforme a la normativa aplicable, disposiciones internas de la	12	0.050*"control" + 0.037*"informe" + 0.028*"obra" + 0.025*"hecho" + 0.024*"posterior" + 0.019*"entidad" + 0.017*"especifico" + 0.015*"funcionario" + 0.015*"residuos_solido" + 0.015*"distrito"
